NumWaters,NumHBonds,NumFreeOH,ThreeCycles,FourCycles,FiveCycles,SixCycles,Energy,HBondSaturation,ADD,AAAD,A,D,AA,AAAADD,AD,AAD,AAA,None,AAADD,AADD,DD,AAAAD
9,13,5,0,4,2,3,-82.2944107,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,5,0,-81.4137802,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,13,5,0,4,2,3,-81.0179672,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.9808655,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,5,0,-80.9576874,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,13,5,0,4,2,3,-80.9327316,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,5,0,-80.9148483,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,14,4,1,6,0,4,-80.9121323,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.8955383,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,5,0,-80.8926926,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,14,4,1,6,0,4,-80.8837585,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,2,3,-80.8414764,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,5,0,-80.8322144,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,13,5,0,4,2,3,-80.8224411,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,5,0,-80.7254715,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,14,4,1,5,4,1,-80.6473312,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.553093,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.5469589,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.5466156,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.5251694,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.5159836,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.5081253,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,2,3,-80.4801025,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.4758224,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.37854,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.3771286,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,14,4,1,6,0,4,-80.3756409,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,2,3,-80.3647461,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,14,4,1,6,0,4,-80.3456345,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.3293152,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.3268967,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,2,3,-80.3131256,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,14,4,1,6,0,4,-80.3091583,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,14,4,1,6,0,4,-80.3079834,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,5,0,-80.2880478,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,14,4,1,5,4,1,-80.280777,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,5,0,-80.2774887,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,13,5,0,4,5,0,-80.2632828,0.7222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
9,13,5,0,4,2,3,-80.2612839,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,14,4,1,5,4,1,-80.2002182,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,13,5,0,4,2,3,-80.1516495,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.1278305,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
9,13,5,0,4,2,3,-80.0848999,0.7222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,2,0,-94.6706543,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,2,0,-94.6555023,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,2,0,-93.9319229,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,2,0,-93.8214798,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,2,0,-93.7692947,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,7,0,4,-93.3539886,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-93.3383255,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-93.3300476,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,14,6,0,2,4,4,-93.291687,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,14,6,0,3,2,1,-93.1064377,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,7,0,4,-92.8901749,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-92.8773651,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,5,2,0,-92.8772583,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,7,0,4,-92.8308945,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-92.8239136,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-92.789505,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,14,6,0,2,4,3,-92.7775726,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,7,0,4,-92.7534256,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-92.7505569,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,5,3,3,-92.6407547,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,5,3,3,-92.6120911,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,7,0,4,-92.6035004,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,14,6,0,2,4,3,-92.5972748,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,1,3,3,1,-92.5397797,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,16,4,1,6,2,3,-92.532196,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,7,0,4,-92.5279388,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,5,3,3,-92.5074234,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,5,3,3,-92.4885101,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,14,6,0,2,4,3,-92.4497528,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.4273529,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,7,0,4,-92.4087982,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,1,3,3,1,-92.3958664,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,14,6,0,2,4,3,-92.3609085,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.3585968,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,1,3,3,1,-92.3549576,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.3489304,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,7,0,4,-92.3325424,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,15,5,0,5,3,3,-92.3282166,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,14,6,0,3,2,1,-92.3275299,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.2631149,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,5,3,3,-92.2455978,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,14,6,0,2,4,3,-92.1774902,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.1733704,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,5,3,3,-92.165596,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,7,0,4,-92.1621399,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,14,6,0,2,4,3,-92.1532516,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.1471558,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
10,15,5,0,7,0,4,-92.1419754,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0
10,14,6,0,2,4,4,-92.1402206,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10,15,5,0,5,3,3,-92.1400146,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0
11,17,5,0,6,4,3,-104.813835,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.809586,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.502769,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.496559,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.431351,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,7,3,3,-104.429947,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,7,3,3,-104.418137,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.350243,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.277412,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,18,4,1,8,2,4,-104.244476,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
11,17,5,0,7,3,3,-104.242546,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.231628,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,2,2,-104.216431,0.7727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
11,18,4,1,8,2,4,-104.211143,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
11,17,5,0,6,4,3,-104.197617,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.163818,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-104.147392,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,2,2,-104.139297,0.7727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,1,5,2,0,-104.085838,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,1,5,2,0,-104.080078,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,1,5,2,0,-104.07888,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,1,5,2,0,-104.067352,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,16,6,0,3,5,3,-104.065834,0.7272727272727273,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
11,17,5,0,6,4,3,-104.054916,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,16,6,0,3,4,1,-104.050705,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,6,2,2,-104.033546,0.7727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
11,16,6,0,3,5,3,-104.028229,0.7272727272727273,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
11,17,5,0,6,4,3,-104.021301,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,18,4,0,10,6,1,-104.019279,0.8181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
11,16,6,0,3,4,1,-104.010643,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,6,2,2,-103.999405,0.7727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
11,16,6,0,3,4,1,-103.990646,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,6,7,0,-103.94146,0.7727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
11,17,5,0,7,3,3,-103.931549,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,6,4,3,-103.914955,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,16,6,0,3,4,1,-103.91349,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,18,4,1,8,2,4,-103.906578,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
11,16,6,0,4,2,1,-103.88813,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,16,6,0,4,2,1,-103.867966,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,16,6,0,4,2,1,-103.855995,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,6,2,2,-103.854828,0.7727272727272727,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
11,17,5,0,8,0,5,-103.854492,0.7727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
11,16,6,0,4,2,1,-103.847694,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,7,3,3,-103.844063,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,16,6,0,4,2,1,-103.829605,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,16,6,0,4,2,1,-103.829414,0.7272727272727273,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
11,17,5,0,7,3,3,-103.821892,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,17,5,0,7,3,3,-103.817818,0.7727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
11,16,6,0,3,5,3,-103.810593,0.7272727272727273,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
11,17,5,0,6,7,0,-103.791077,0.7727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
12,20,4,0,11,0,8,-120.145905,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
